city,neighbourhood,month,median_price,currency
Lagos,Victoria Island,2024-12,292300.0,NGN
Lagos,Victoria Island,2025-01,302800.0,NGN
Lagos,Victoria Island,2025-02,305900.0,NGN
Lagos,Victoria Island,2025-03,300200.0,NGN
Lagos,Victoria Island,2025-04,289900.0,NGN
Lagos,Victoria Island,2025-05,288800.0,NGN
Lagos,Victoria Island,2025-06,284700.0,NGN
Lagos,Victoria Island,2025-07,289200.0,NGN
Lagos,Victoria Island,2025-08,301900.0,NGN
Lagos,Victoria Island,2025-09,314200.0,NGN
Lagos,Victoria Island,2025-10,313600.0,NGN
Lagos,Victoria Island,2025-11,303600.0,NGN
Lagos,Victoria Island,2025-12,295100.0,NGN
Lagos,Ikoyi,2024-01,294400.0,NGN
Lagos,Ikoyi,2024-02,287900.0,NGN
Lagos,Ikoyi,2024-03,282300.0,NGN
Lagos,Ikoyi,2024-04,274400.0,NGN
Lagos,Ikoyi,2024-05,275900.0,NGN
Lagos,Ikoyi,2024-06,279800.0,NGN
Lagos,Ikoyi,2024-07,284300.0,NGN
Lagos,Ikoyi,2024-08,295200.0,NGN
Lagos,Ikoyi,2024-09,301000.0,NGN
Lagos,Ikoyi,2024-10,299200.0,NGN
Lagos,Ikoyi,2024-11,290600.0,NGN
Lagos,Ikoyi,2024-12,293100.0,NGN
Lagos,Ikoyi,2025-01,305600.0,NGN
Lagos,Ikoyi,2025-02,305000.0,NGN
Lagos,Ikoyi,2025-03,301000.0,NGN
Lagos,Ikoyi,2025-04,292900.0,NGN
Lagos,Ikoyi,2025-05,296300.0,NGN
Lagos,Ikoyi,2025-06,294200.0,NGN
Lagos,Ikoyi,2025-07,293600.0,NGN
Lagos,Ikoyi,2025-08,305300.0,NGN
Lagos,Ikoyi,2025-09,316700.0,NGN
Lagos,Ikoyi,2025-10,318900.0,NGN
Lagos,Ikoyi,2025-11,309200.0,NGN
Lagos,Ikoyi,2025-12,299800.0,NGN
Lagos,Yaba,2024-01,159300.0,NGN
Lagos,Yaba,2024-02,156700.0,NGN
Lagos,Yaba,2024-03,154100.0,NGN
Lagos,Yaba,2024-04,150600.0,NGN
Lagos,Yaba,2024-05,151800.0,NGN
Lagos,Yaba,2024-06,152800.0,NGN
Lagos,Yaba,2024-07,156500.0,NGN
Lagos,Yaba,2024-08,163000.0,NGN
Lagos,Yaba,2024-09,169000.0,NGN
Lagos,Yaba,2024-10,169300.0,NGN
Lagos,Yaba,2024-11,164100.0,NGN
Lagos,Yaba,2024-12,166500.0,NGN
Lagos,Yaba,2025-01,171800.0,NGN
Lagos,Yaba,2025-02,173800.0,NGN
Lagos,Yaba,2025-03,168700.0,NGN
Lagos,Yaba,2025-04,165900.0,NGN
Lagos,Yaba,2025-05,166900.0,NGN
Lagos,Yaba,2025-06,167600.0,NGN
Lagos,Yaba,2025-07,168100.0,NGN
Lagos,Yaba,2025-08,173400.0,NGN
Lagos,Yaba,2025-09,178700.0,NGN
Lagos,Yaba,2025-10,179700.0,NGN
Lagos,Yaba,2025-11,176800.0,NGN
Lagos,Yaba,2025-12,173500.0,NGN
Lagos,Surulere,2024-01,159700.0,NGN
Lagos,Surulere,2024-02,158100.0,NGN
Lagos,Surulere,2024-03,156000.0,NGN
Lagos,Surulere,2024-04,152200.0,NGN
Lagos,Surulere,2024-05,152100.0,NGN
Lagos,Surulere,2024-06,153600.0,NGN
Lagos,Surulere,2024-07,154300.0,NGN
Lagos,Surulere,2024-08,158600.0,NGN
Lagos,Surulere,2024-09,166100.0,NGN
Lagos,Surulere,2024-10,168600.0,NGN
Lagos,Surulere,2024-11,167800.0,NGN
Lagos,Surulere,2024-12,168100.0,NGN
Lagos,Surulere,2025-01,171500.0,NGN
Lagos,Surulere,2025-02,171100.0,NGN
Lagos,Surulere,2025-03,168100.0,NGN
Lagos,Surulere,2025-04,165200.0,NGN
Lagos,Surulere,2025-05,167400.0,NGN
Lagos,Surulere,2025-06,167900.0,NGN
Lagos,Surulere,2025-07,169800.0,NGN
Lagos,Surulere,2025-08,175200.0,NGN
Lagos,Surulere,2025-09,181200.0,NGN
Lagos,Surulere,2025-10,182300.0,NGN
Lagos,Surulere,2025-11,179700.0,NGN
Lagos,Surulere,2025-12,176100.0,NGN
Lagos,Ikeja,2024-01,159900.0,NGN
Lagos,Ikeja,2024-02,157500.0,NGN
Lagos,Ikeja,2024-03,154000.0,NGN
Lagos,Ikeja,2024-04,152900.0,NGN
Lagos,Ikeja,2024-05,153500.0,NGN
Lagos,Ikeja,2024-06,155000.0,NGN
Lagos,Ikeja,2024-07,156100.0,NGN
Lagos,Ikeja,2024-08,159800.0,NGN
Lagos,Ikeja,2024-09,163200.0,NGN
Lagos,Ikeja,2024-10,162200.0,NGN
Lagos,Ikeja,2024-11,161100.0,NGN
Lagos,Ikeja,2024-12,162200.0,NGN
Lagos,Ikeja,2025-01,169300.0,NGN
Lagos,Ikeja,2025-02,168100.0,NGN
Lagos,Ikeja,2025-03,168400.0,NGN
Lagos,Ikeja,2025-04,164800.0,NGN
Lagos,Ikeja,2025-05,167500.0,NGN
Lagos,Ikeja,2025-06,166700.0,NGN
Lagos,Ikeja,2025-07,167900.0,NGN
Lagos,Ikeja,2025-08,172400.0,NGN
Lagos,Ikeja,2025-09,178400.0,NGN
Lagos,Ikeja,2025-10,179200.0,NGN
Lagos,Ikeja,2025-11,177100.0,NGN
Lagos,Ikeja,2025-12,173300.0,NGN
Lagos,Mushin,2024-01,86000.0,NGN
Lagos,Mushin,2024-02,84600.0,NGN
Lagos,Mushin,2024-03,83800.0,NGN
Lagos,Mushin,2024-04,83600.0,NGN
Lagos,Mushin,2024-05,84500.0,NGN
Lagos,Mushin,2024-06,84600.0,NGN
Lagos,Mushin,2024-07,85100.0,NGN
Lagos,Mushin,2024-08,86900.0,NGN
Lagos,Mushin,2024-09,88400.0,NGN
Lagos,Mushin,2024-10,88800.0,NGN
Lagos,Mushin,2024-11,87600.0,NGN
Lagos,Mushin,2024-12,88600.0,NGN
Lagos,Mushin,2025-01,89700.0,NGN
Lagos,Mushin,2025-02,91000.0,NGN
Lagos,Mushin,2025-03,90000.0,NGN
Lagos,Mushin,2025-04,89900.0,NGN
Lagos,Mushin,2025-05,90300.0,NGN
Lagos,Mushin,2025-06,91300.0,NGN
Lagos,Mushin,2025-07,92100.0,NGN
Lagos,Mushin,2025-08,92800.0,NGN
Lagos,Mushin,2025-09,93500.0,NGN
Lagos,Mushin,2025-10,93200.0,NGN
Lagos,Mushin,2025-11,93000.0,NGN
Lagos,Mushin,2025-12,92100.0,NGN
Lagos,Agege,2024-01,89500.0,NGN
Lagos,Agege,2024-02,87100.0,NGN
Lagos,Agege,2024-03,84400.0,NGN
Lagos,Agege,2024-04,82200.0,NGN
Lagos,Agege,2024-05,82200.0,NGN
Lagos,Agege,2024-06,82700.0,NGN
Lagos,Agege,2024-07,83900.0,NGN
Lagos,Agege,2024-08,86800.0,NGN
Lagos,Agege,2024-09,91300.0,NGN
Lagos,Agege,2024-10,91300.0,NGN
Lagos,Agege,2024-11,89700.0,NGN
Lagos,Agege,2024-12,88400.0,NGN
Lagos,Agege,2025-01,91400.0,NGN
Lagos,Agege,2025-02,91400.0,NGN
Lagos,Agege,2025-03,89700.0,NGN
Lagos,Agege,2025-04,88300.0,NGN
Lagos,Agege,2025-05,88900.0,NGN
Lagos,Agege,2025-06,89700.0,NGN
Lagos,Agege,2025-07,88500.0,NGN
Lagos,Agege,2025-08,91500.0,NGN
Lagos,Agege,2025-09,94800.0,NGN
Lagos,Agege,2025-10,95100.0,NGN
Lagos,Agege,2025-11,93800.0,NGN
Lagos,Agege,2025-12,90700.0,NGN
Accra,East Legon,2024-01,6000.0,GHS
Accra,East Legon,2024-02,5800.0,GHS
Accra,East Legon,2024-03,5600.0,GHS
Accra,East Legon,2024-04,5400.0,GHS
Accra,East Legon,2024-05,5400.0,GHS
Accra,East Legon,2024-06,5500.0,GHS
Accra,East Legon,2024-07,5500.0,GHS
Accra,East Legon,2024-08,5800.0,GHS
Accra,East Legon,2024-09,5900.0,GHS
Accra,East Legon,2024-10,5900.0,GHS
Accra,East Legon,2024-11,5800.0,GHS
Accra,East Legon,2024-12,5900.0,GHS
Accra,East Legon,2025-01,6100.0,GHS
Accra,East Legon,2025-02,6100.0,GHS
Accra,East Legon,2025-03,6000.0,GHS
Accra,East Legon,2025-04,5800.0,GHS
Accra,East Legon,2025-05,5700.0,GHS
Accra,East Legon,2025-06,5800.0,GHS
Accra,East Legon,2025-07,5800.0,GHS
Accra,East Legon,2025-08,6100.0,GHS
Accra,East Legon,2025-09,6200.0,GHS
Accra,East Legon,2025-10,6200.0,GHS
Accra,East Legon,2025-11,6100.0,GHS
Accra,East Legon,2025-12,5900.0,GHS
Accra,Cantonments,2024-01,6000.0,GHS
Accra,Cantonments,2024-02,5800.0,GHS
Accra,Cantonments,2024-03,5700.0,GHS
Accra,Cantonments,2024-04,5600.0,GHS
Accra,Cantonments,2024-05,5600.0,GHS
Accra,Cantonments,2024-06,5600.0,GHS
Accra,Cantonments,2024-07,5600.0,GHS
Accra,Cantonments,2024-08,5900.0,GHS
Accra,Cantonments,2024-09,6100.0,GHS
Accra,Cantonments,2024-10,6100.0,GHS
Accra,Cantonments,2024-11,6000.0,GHS
Accra,Cantonments,2024-12,6100.0,GHS
Accra,Cantonments,2025-01,6300.0,GHS
Accra,Cantonments,2025-02,6400.0,GHS
Accra,Cantonments,2025-03,6200.0,GHS
Accra,Cantonments,2025-04,6100.0,GHS
Accra,Cantonments,2025-05,6100.0,GHS
Accra,Cantonments,2025-06,6200.0,GHS
Accra,Cantonments,2025-07,6200.0,GHS
Accra,Cantonments,2025-08,6400.0,GHS
Accra,Cantonments,2025-09,6700.0,GHS
Accra,Cantonments,2025-10,6800.0,GHS
Accra,Cantonments,2025-11,6700.0,GHS
Accra,Cantonments,2025-12,6500.0,GHS
Accra,Airport Hills,2024-01,3300.0,GHS
Accra,Airport Hills,2024-02,3300.0,GHS
Accra,Airport Hills,2024-03,3200.0,GHS
Accra,Airport Hills,2024-04,3100.0,GHS
Accra,Airport Hills,2024-05,3100.0,GHS
Accra,Airport Hills,2024-06,3200.0,GHS
Accra,Airport Hills,2024-07,3200.0,GHS
Accra,Airport Hills,2024-08,3300.0,GHS
Accra,Airport Hills,2024-09,3400.0,GHS
Accra,Airport Hills,2024-10,3400.0,GHS
Accra,Airport Hills,2024-11,3300.0,GHS
Accra,Airport Hills,2024-12,3300.0,GHS
Accra,Airport Hills,2025-01,3400.0,GHS
Accra,Airport Hills,2025-02,3500.0,GHS
Accra,Airport Hills,2025-03,3400.0,GHS
Accra,Airport Hills,2025-04,3400.0,GHS
Accra,Airport Hills,2025-05,3400.0,GHS
Accra,Airport Hills,2025-06,3400.0,GHS
Accra,Airport Hills,2025-07,3400.0,GHS
Accra,Airport Hills,2025-08,3600.0,GHS
Accra,Airport Hills,2025-09,3700.0,GHS
Accra,Airport Hills,2025-10,3700.0,GHS
Accra,Airport Hills,2025-11,3700.0,GHS
Accra,Airport Hills,2025-12,3500.0,GHS
Accra,Tema,2024-01,3200.0,GHS
Accra,Tema,2024-02,3200.0,GHS
Accra,Tema,2024-03,3200.0,GHS
Accra,Tema,2024-04,3100.0,GHS
Accra,Tema,2024-05,3100.0,GHS
Accra,Tema,2024-06,3100.0,GHS
Accra,Tema,2024-07,3100.0,GHS
Accra,Tema,2024-08,3200.0,GHS
Accra,Tema,2024-09,3300.0,GHS
Accra,Tema,2024-10,3400.0,GHS
Accra,Tema,2024-11,3300.0,GHS
Accra,Tema,2024-12,3300.0,GHS
Accra,Tema,2025-01,3400.0,GHS
Accra,Tema,2025-02,3400.0,GHS
Accra,Tema,2025-03,3400.0,GHS
Accra,Tema,2025-04,3400.0,GHS
Accra,Tema,2025-05,3400.0,GHS
Accra,Tema,2025-06,3400.0,GHS
Accra,Tema,2025-07,3500.0,GHS
Accra,Tema,2025-08,3600.0,GHS
Accra,Tema,2025-09,3700.0,GHS
Accra,Tema,2025-10,3700.0,GHS
Accra,Tema,2025-11,3600.0,GHS
Accra,Tema,2025-12,3600.0,GHS
Accra,Adenta,2024-01,1800.0,GHS
Accra,Adenta,2024-02,1700.0,GHS
Accra,Adenta,2024-03,1700.0,GHS
Accra,Adenta,2024-04,1700.0,GHS
Accra,Adenta,2024-05,1700.0,GHS
Accra,Adenta,2024-06,1700.0,GHS
Accra,Adenta,2024-07,1700.0,GHS
Accra,Adenta,2024-08,1800.0,GHS
Accra,Adenta,2024-09,1800.0,GHS
Accra,Adenta,2024-10,1900.0,GHS
Accra,Adenta,2024-11,1800.0,GHS
Accra,Adenta,2024-12,1800.0,GHS
Accra,Adenta,2025-01,1900.0,GHS
Accra,Adenta,2025-02,1900.0,GHS
Accra,Adenta,2025-03,1900.0,GHS
Accra,Adenta,2025-04,1800.0,GHS
Accra,Adenta,2025-05,1800.0,GHS
Accra,Adenta,2025-06,1800.0,GHS
Accra,Adenta,2025-07,1900.0,GHS
Accra,Adenta,2025-08,1900.0,GHS
Accra,Adenta,2025-09,2000.0,GHS
Accra,Adenta,2025-10,2000.0,GHS
Accra,Adenta,2025-11,2000.0,GHS
Accra,Adenta,2025-12,1900.0,GHS
Accra,Ashaiman,2024-01,1800.0,GHS
Accra,Ashaiman,2024-02,1800.0,GHS
Accra,Ashaiman,2024-03,1700.0,GHS
Accra,Ashaiman,2024-04,1700.0,GHS
Accra,Ashaiman,2024-05,1700.0,GHS
Accra,Ashaiman,2024-06,1700.0,GHS
Accra,Ashaiman,2024-07,1700.0,GHS
Accra,Ashaiman,2024-08,1800.0,GHS
Accra,Ashaiman,2024-09,1800.0,GHS
Accra,Ashaiman,2024-10,1800.0,GHS
Accra,Ashaiman,2024-11,1800.0,GHS
Accra,Ashaiman,2024-12,1800.0,GHS
Accra,Ashaiman,2025-01,1900.0,GHS
Accra,Ashaiman,2025-02,1900.0,GHS
Accra,Ashaiman,2025-03,1900.0,GHS
Accra,Ashaiman,2025-04,1800.0,GHS
Accra,Ashaiman,2025-05,1800.0,GHS
Accra,Ashaiman,2025-06,1800.0,GHS
Accra,Ashaiman,2025-07,1900.0,GHS
Accra,Ashaiman,2025-08,1900.0,GHS
Accra,Ashaiman,2025-09,2000.0,GHS
Accra,Ashaiman,2025-10,2000.0,GHS
Accra,Ashaiman,2025-11,1900.0,GHS
Accra,Ashaiman,2025-12,1900.0,GHS
Dar es Salaam,Msasani,2024-01,1559900.0,TZS
Dar es Salaam,Msasani,2024-02,1533000.0,TZS
Dar es Salaam,Msasani,2024-03,1486500.0,TZS
Dar es Salaam,Msasani,2024-04,1453200.0,TZS
Dar es Salaam,Msasani,2024-05,1453800.0,TZS
Dar es Salaam,Msasani,2024-06,1483200.0,TZS
Dar es Salaam,Msasani,2024-07,1493400.0,TZS
Dar es Salaam,Msasani,2024-08,1535300.0,TZS
Dar es Salaam,Msasani,2024-09,1588500.0,TZS
Dar es Salaam,Msasani,2024-10,1584900.0,TZS
Dar es Salaam,Msasani,2024-11,1537300.0,TZS
Dar es Salaam,Msasani,2024-12,1532800.0,TZS
Dar es Salaam,Msasani,2025-01,1589700.0,TZS
Dar es Salaam,Msasani,2025-02,1605100.0,TZS
Dar es Salaam,Msasani,2025-03,1570600.0,TZS
Dar es Salaam,Msasani,2025-04,1540000.0,TZS
Dar es Salaam,Msasani,2025-05,1550400.0,TZS
Dar es Salaam,Msasani,2025-06,1542000.0,TZS
Dar es Salaam,Msasani,2025-07,1554000.0,TZS
Dar es Salaam,Msasani,2025-08,1615800.0,TZS
Dar es Salaam,Msasani,2025-09,1677000.0,TZS
Dar es Salaam,Msasani,2025-10,1692100.0,TZS
Dar es Salaam,Msasani,2025-11,1640300.0,TZS
Dar es Salaam,Msasani,2025-12,1602900.0,TZS
Dar es Salaam,Oyster Bay,2024-01,1537900.0,TZS
Dar es Salaam,Oyster Bay,2024-02,1508300.0,TZS
Dar es Salaam,Oyster Bay,2024-03,1487900.0,TZS
Dar es Salaam,Oyster Bay,2024-04,1453400.0,TZS
Dar es Salaam,Oyster Bay,2024-05,1473200.0,TZS
Dar es Salaam,Oyster Bay,2024-06,1477300.0,TZS
Dar es Salaam,Oyster Bay,2024-07,1502200.0,TZS
Dar es Salaam,Oyster Bay,2024-08,1533400.0,TZS
Dar es Salaam,Oyster Bay,2024-09,1577100.0,TZS
Dar es Salaam,Oyster Bay,2024-10,1580500.0,TZS
Dar es Salaam,Oyster Bay,2024-11,1556900.0,TZS
Dar es Salaam,Oyster Bay,2024-12,1566500.0,TZS
Dar es Salaam,Oyster Bay,2025-01,1613300.0,TZS
Dar es Salaam,Oyster Bay,2025-02,1619100.0,TZS
Dar es Salaam,Oyster Bay,2025-03,1594500.0,TZS
Dar es Salaam,Oyster Bay,2025-04,1557900.0,TZS
Dar es Salaam,Oyster Bay,2025-05,1575600.0,TZS
Dar es Salaam,Oyster Bay,2025-06,1572500.0,TZS
Dar es Salaam,Oyster Bay,2025-07,1595500.0,TZS
Dar es Salaam,Oyster Bay,2025-08,1625400.0,TZS
Dar es Salaam,Oyster Bay,2025-09,1660500.0,TZS
Dar es Salaam,Oyster Bay,2025-10,1655000.0,TZS
Dar es Salaam,Oyster Bay,2025-11,1624100.0,TZS
Dar es Salaam,Oyster Bay,2025-12,1603900.0,TZS
Dar es Salaam,Kinondoni,2024-01,858700.0,TZS
Dar es Salaam,Kinondoni,2024-02,839600.0,TZS
Dar es Salaam,Kinondoni,2024-03,811400.0,TZS
Dar es Salaam,Kinondoni,2024-04,792600.0,TZS
Dar es Salaam,Kinondoni,2024-05,801100.0,TZS
Dar es Salaam,Kinondoni,2024-06,817500.0,TZS
Dar es Salaam,Kinondoni,2024-07,829200.0,TZS
Dar es Salaam,Kinondoni,2024-08,850100.0,TZS
Dar es Salaam,Kinondoni,2024-09,875200.0,TZS
Dar es Salaam,Kinondoni,2024-10,877000.0,TZS
Dar es Salaam,Kinondoni,2024-11,855300.0,TZS
Dar es Salaam,Kinondoni,2024-12,866500.0,TZS
Dar es Salaam,Kinondoni,2025-01,899600.0,TZS
Dar es Salaam,Kinondoni,2025-02,907100.0,TZS
Dar es Salaam,Kinondoni,2025-03,878700.0,TZS
Dar es Salaam,Kinondoni,2025-04,853800.0,TZS
Dar es Salaam,Kinondoni,2025-05,849800.0,TZS
Dar es Salaam,Kinondoni,2025-06,852400.0,TZS
Dar es Salaam,Kinondoni,2025-07,852300.0,TZS
Dar es Salaam,Kinondoni,2025-08,886100.0,TZS
Dar es Salaam,Kinondoni,2025-09,915800.0,TZS
Dar es Salaam,Kinondoni,2025-10,930600.0,TZS
Dar es Salaam,Kinondoni,2025-11,915800.0,TZS
Dar es Salaam,Kinondoni,2025-12,898300.0,TZS
Dar es Salaam,Mikocheni,2024-01,865900.0,TZS
Dar es Salaam,Mikocheni,2024-02,847900.0,TZS
Dar es Salaam,Mikocheni,2024-03,829000.0,TZS
Dar es Salaam,Mikocheni,2024-04,817400.0,TZS
Dar es Salaam,Mikocheni,2024-05,824600.0,TZS
Dar es Salaam,Mikocheni,2024-06,836700.0,TZS
Dar es Salaam,Mikocheni,2024-07,842300.0,TZS
Dar es Salaam,Mikocheni,2024-08,868200.0,TZS
Dar es Salaam,Mikocheni,2024-09,884900.0,TZS
Dar es Salaam,Mikocheni,2024-10,893900.0,TZS
Dar es Salaam,Mikocheni,2024-11,879000.0,TZS
Dar es Salaam,Mikocheni,2024-12,897500.0,TZS
Dar es Salaam,Mikocheni,2025-01,912200.0,TZS
Dar es Salaam,Mikocheni,2025-02,925200.0,TZS
Dar es Salaam,Mikocheni,2025-03,905100.0,TZS
Dar es Salaam,Mikocheni,2025-04,894000.0,TZS
Dar es Salaam,Mikocheni,2025-05,890300.0,TZS
Dar es Salaam,Mikocheni,2025-06,894300.0,TZS
Dar es Salaam,Mikocheni,2025-07,905400.0,TZS
Dar es Salaam,Mikocheni,2025-08,934900.0,TZS
Dar es Salaam,Mikocheni,2025-09,958500.0,TZS
Dar es Salaam,Mikocheni,2025-10,962800.0,TZS
Dar es Salaam,Mikocheni,2025-11,958600.0,TZS
Dar es Salaam,Mikocheni,2025-12,951200.0,TZS
Dar es Salaam,Mbagala,2024-01,479800.0,TZS
Dar es Salaam,Mbagala,2024-02,469600.0,TZS
Dar es Salaam,Mbagala,2024-03,457200.0,TZS
Dar es Salaam,Mbagala,2024-04,446200.0,TZS
Dar es Salaam,Mbagala,2024-05,443700.0,TZS
Dar es Salaam,Mbagala,2024-06,449500.0,TZS
Dar es Salaam,Mbagala,2024-07,454100.0,TZS
Dar es Salaam,Mbagala,2024-08,472500.0,TZS
Dar es Salaam,Mbagala,2024-09,491500.0,TZS
Dar es Salaam,Mbagala,2024-10,489900.0,TZS
Dar es Salaam,Mbagala,2024-11,477200.0,TZS
Dar es Salaam,Mbagala,2024-12,476600.0,TZS
Dar es Salaam,Mbagala,2025-01,498500.0,TZS
Dar es Salaam,Mbagala,2025-02,508700.0,TZS
Dar es Salaam,Mbagala,2025-03,496200.0,TZS
Dar es Salaam,Mbagala,2025-04,485300.0,TZS
Dar es Salaam,Mbagala,2025-05,483900.0,TZS
Dar es Salaam,Mbagala,2025-06,487400.0,TZS
Dar es Salaam,Mbagala,2025-07,489700.0,TZS
Dar es Salaam,Mbagala,2025-08,508600.0,TZS
Dar es Salaam,Mbagala,2025-09,521800.0,TZS
Dar es Salaam,Mbagala,2025-10,526200.0,TZS
Dar es Salaam,Mbagala,2025-11,516700.0,TZS
Dar es Salaam,Mbagala,2025-12,511700.0,TZS
Dar es Salaam,Temeke,2024-01,469100.0,TZS
Dar es Salaam,Temeke,2024-02,460100.0,TZS
Dar es Salaam,Temeke,2024-03,452100.0,TZS
Dar es Salaam,Temeke,2024-04,446100.0,TZS
Dar es Salaam,Temeke,2024-05,453000.0,TZS
Dar es Salaam,Temeke,2024-06,458800.0,TZS
Dar es Salaam,Temeke,2024-07,461000.0,TZS
Dar es Salaam,Temeke,2024-08,472000.0,TZS
Dar es Salaam,Temeke,2024-09,475800.0,TZS
Dar es Salaam,Temeke,2024-10,482400.0,TZS
Dar es Salaam,Temeke,2024-11,470800.0,TZS
Dar es Salaam,Temeke,2024-12,480100.0,TZS
Dar es Salaam,Temeke,2025-01,486800.0,TZS
Dar es Salaam,Temeke,2025-02,490900.0,TZS
Dar es Salaam,Temeke,2025-03,488900.0,TZS
Dar es Salaam,Temeke,2025-04,484700.0,TZS
Dar es Salaam,Temeke,2025-05,491900.0,TZS
Dar es Salaam,Temeke,2025-06,492200.0,TZS
Dar es Salaam,Temeke,2025-07,497800.0,TZS
Dar es Salaam,Temeke,2025-08,510000.0,TZS
Dar es Salaam,Temeke,2025-09,519600.0,TZS
Dar es Salaam,Temeke,2025-10,524300.0,TZS
Dar es Salaam,Temeke,2025-11,516700.0,TZS
Dar es Salaam,Temeke,2025-12,512900.0,TZS
